No.	image_file	question	category	l2-category	bbox	index	multi-choice options	answer				
3132	54800493173_5d955f4322_o.jpg	How many fans are there?	FP	IC	"[{""bbox_2d"": [6277, 1920, 6392, 2121], ""label"": ""fan""},{""bbox_2d"": [4674, 1932, 4764, 2095], ""label"": ""fan""},{""bbox_2d"": [2953, 2007, 3045, 2091], ""label"": ""fan""},{""bbox_2d"": [798, 1981, 924, 2211], ""label"": ""fan""},{""bbox_2d"": [1014, 2012, 1122, 2112], ""label"": ""fan""},{""bbox_2d"": [4042, 1946, 4101, 2024], ""label"": ""fan""}]"	#3132	['A. 5', 'B. 7', 'C. 4', 'D. 6']	D				
3133	49275536536_ed32a481d1_o.jpg	How many cranes are visible in the image?	FP	IC	"[{""bbox_2d"": [2207, 1126, 3113, 1523], ""label"": ""crane""},{""bbox_2d"": [1945, 1249, 2131, 1426], ""label"": ""crane""}]"	#3133	['A. 2', 'B. 1', 'C. 3', 'D. 0']	A				
3134	49275536536_ed32a481d1_o.jpg	How many cranes are visible in the image?	FP	IC	"[{""bbox_2d"": [2207, 1126, 3113, 1523], ""label"": ""crane""},{""bbox_2d"": [1945, 1249, 2131, 1426], ""label"": ""crane""}]"	#3134	['A. 0', 'B. 2', 'C. 1', 'D. 3']	B				
3135	49275536536_ed32a481d1_o.jpg	How many cranes are visible in the image?	FP	IC	"[{""bbox_2d"": [2207, 1126, 3113, 1523], ""label"": ""crane""},{""bbox_2d"": [1945, 1249, 2131, 1426], ""label"": ""crane""}]"	#3135	['A. 3', 'B. 0', 'C. 2', 'D. 1']	C				
3136	49275536536_ed32a481d1_o.jpg	How many cranes are visible in the image?	FP	IC	"[{""bbox_2d"": [2207, 1126, 3113, 1523], ""label"": ""crane""},{""bbox_2d"": [1945, 1249, 2131, 1426], ""label"": ""crane""}]"	#3136	['A. 1', 'B. 3', 'C. 0', 'D. 2']	D				
3137	53417839417_8939706f8b_o.jpg	What color is the top worn by the person walking down the slope on the left?	FP	IR	"[{""bbox_2d"": [1680, 2232, 1699, 2272],""label"": ""person walking down the slope on the left""}]"	#3137	['A. Pink', 'B. White', 'C. Black', 'D. Blue']	A				
3138	53417839417_8939706f8b_o.jpg	What color is the top worn by the person walking down the slope on the left?	FP	IR	"[{""bbox_2d"": [1680, 2232, 1699, 2272],""label"": ""person walking down the slope on the left""}]"	#3138	['A. Blue', 'B. Pink', 'C. White', 'D. Black']	B				
3139	53417839417_8939706f8b_o.jpg	What color is the top worn by the person walking down the slope on the left?	FP	IR	"[{""bbox_2d"": [1680, 2232, 1699, 2272],""label"": ""person walking down the slope on the left""}]"	#3139	['A. Black', 'B. Blue', 'C. Pink', 'D. White']	C				
3140	53417839417_8939706f8b_o.jpg	What color is the top worn by the person walking down the slope on the left?	FP	IR	"[{""bbox_2d"": [1680, 2232, 1699, 2272],""label"": ""person walking down the slope on the left""}]"	#3140	['A. White', 'B. Black', 'C. Blue', 'D. Pink']	D				
3141	53600388164_3dcf4c4e61_o.jpg	What color is the license plate of the car parked to the right of the citadel gate in front?	FP	IR	"[{""bbox_2d"": [4497, 1952, 4521, 1960],""label"": ""license plate""}]"	#3141	['A. Yellow', 'B. White', 'C. Blue', 'D. There is no car parked to the right of the gate.']	A				
3142	53600388164_3dcf4c4e61_o.jpg	What color is the license plate of the car parked to the right of the citadel gate in front?	FP	IR	"[{""bbox_2d"": [4497, 1952, 4521, 1960],""label"": ""license plate""}]"	#3142	['A. There is no car parked to the right of the gate.', 'B. Yellow', 'C. White', 'D. Blue']	B				
3143	53600388164_3dcf4c4e61_o.jpg	What color is the license plate of the car parked to the right of the citadel gate in front?	FP	IR	"[{""bbox_2d"": [4497, 1952, 4521, 1960],""label"": ""license plate""}]"	#3143	['A. Blue', 'B. There is no car parked to the right of the gate.', 'C. Yellow', 'D. White']	C				
3144	53600388164_3dcf4c4e61_o.jpg	What color is the license plate of the car parked to the right of the citadel gate in front?	FP	IR	"[{""bbox_2d"": [4497, 1952, 4521, 1960],""label"": ""license plate""}]"	#3144	['A. White', 'B. Blue', 'C. There is no car parked to the right of the gate.', 'D. Yellow']	D				
3145	54059875109_34eb568755_o.jpg	What color is the phone held by the woman standing in front of the red baby stroller?	FP	IR	"[{""bbox_2d"": [5697, 2261, 5737, 2289],""label"": ""phone held by the woman standing in front of the red baby stroller""},{""bbox_2d"": [5671, 2129, 5914, 2577],""label"": ""woman standing in front of the red baby stroller""}]"	#3145	['A. Green', 'B. Black', 'C. White', 'D. Red']	A				
3146	54059875109_34eb568755_o.jpg	What color is the phone held by the woman standing in front of the red baby stroller?	FP	IR	"[{""bbox_2d"": [5697, 2261, 5737, 2289],""label"": ""phone held by the woman standing in front of the red baby stroller""},{""bbox_2d"": [5671, 2129, 5914, 2577],""label"": ""woman standing in front of the red baby stroller""}]"	#3146	['A. Red', 'B. Green', 'C. Black', 'D. White']	B				
3147	54059875109_34eb568755_o.jpg	What color is the phone held by the woman standing in front of the red baby stroller?	FP	IR	"[{""bbox_2d"": [5697, 2261, 5737, 2289],""label"": ""phone held by the woman standing in front of the red baby stroller""},{""bbox_2d"": [5671, 2129, 5914, 2577],""label"": ""woman standing in front of the red baby stroller""}]"	#3147	['A. White', 'B. Red', 'C. Green', 'D. Black']	C				
3148	54059875109_34eb568755_o.jpg	What color is the phone held by the woman standing in front of the red baby stroller?	FP	IR	"[{""bbox_2d"": [5697, 2261, 5737, 2289],""label"": ""phone held by the woman standing in front of the red baby stroller""},{""bbox_2d"": [5671, 2129, 5914, 2577],""label"": ""woman standing in front of the red baby stroller""}]"	#3148	['A. Black', 'B. White', 'C. Red', 'D. Green']	D				
3149	2022_03_29_Gemini_North_Spectrometer2-CC.jpg	What day of the week was the photo taken?	FP	IR	"[{""bbox_2d"": [6949, 1403, 7237, 1571],""label"": ""time and date display""}]"	#3149	['A. Wednesday', 'B. Tuesday', 'C. Monday', 'D. Thursday']	A				
3150	2022_03_29_Gemini_North_Spectrometer2-CC.jpg	What day of the week was the photo taken?	FP	IR	"[{""bbox_2d"": [6949, 1403, 7237, 1571],""label"": ""time and date display""}]"	#3150	['A. Thursday', 'B. Wednesday', 'C. Tuesday', 'D. Monday']	B				
3151	2022_03_29_Gemini_North_Spectrometer2-CC.jpg	What day of the week was the photo taken?	FP	IR	"[{""bbox_2d"": [6949, 1403, 7237, 1571],""label"": ""time and date display""}]"	#3151	['A. Monday', 'B. Thursday', 'C. Wednesday', 'D. Tuesday']	C				
3152	2022_03_29_Gemini_North_Spectrometer2-CC.jpg	What day of the week was the photo taken?	FP	IR	"[{""bbox_2d"": [6949, 1403, 7237, 1571],""label"": ""time and date display""}]"	#3152	['A. Tuesday', 'B. Monday', 'C. Thursday', 'D. Wednesday']	D				
3153	2022_03_30_Hilo_360_Outside_2_Faint_Halo-CC.jpg	What is the color of the fire hydrant?	FP	IR	"[{""bbox_2d"": [278, 1912, 296, 1941],""label"": ""fire hydrant""}]"	#3153	['A. Yellow', 'B. Red', 'C. Green', 'D. There is no fire hydrant']	A				
3154	2022_03_30_Hilo_360_Outside_2_Faint_Halo-CC.jpg	What is the color of the fire hydrant?	FP	IR	"[{""bbox_2d"": [278, 1912, 296, 1941],""label"": ""fire hydrant""}]"	#3154	['A. There is no fire hydrant', 'B. Yellow', 'C. Red', 'D. Green']	B				
3155	2022_03_30_Hilo_360_Outside_2_Faint_Halo-CC.jpg	What is the color of the fire hydrant?	FP	IR	"[{""bbox_2d"": [278, 1912, 296, 1941],""label"": ""fire hydrant""}]"	#3155	['A. Green', 'B. There is no fire hydrant', 'C. Yellow', 'D. Red']	C				
3156	2022_03_30_Hilo_360_Outside_2_Faint_Halo-CC.jpg	What is the color of the fire hydrant?	FP	IR	"[{""bbox_2d"": [278, 1912, 296, 1941],""label"": ""fire hydrant""}]"	#3156	['A. Red', 'B. Green', 'C. There is no fire hydrant', 'D. Yellow']	D				
3157	2022_04_11_Pano360_Recinto_Bulding_B_C_Outside-CC.jpg	What is the color of the fire hydrant?	FP	IR	"[{""bbox_2d"": [437, 1892, 452, 1918],""label"": ""fire hydrant""}]"	#3157	['A. Yellow', 'B. Green', 'C. Red', 'D. There is no fire hydrant']	A				
3158	2022_04_11_Pano360_Recinto_Bulding_B_C_Outside-CC.jpg	What is the color of the fire hydrant?	FP	IR	"[{""bbox_2d"": [437, 1892, 452, 1918],""label"": ""fire hydrant""}]"	#3158	['A. There is no fire hydrant', 'B. Yellow', 'C. Green', 'D. Red']	B				
3159	2022_04_11_Pano360_Recinto_Bulding_B_C_Outside-CC.jpg	What is the color of the fire hydrant?	FP	IR	"[{""bbox_2d"": [437, 1892, 452, 1918],""label"": ""fire hydrant""}]"	#3159	['A. Red', 'B. There is no fire hydrant', 'C. Yellow', 'D. Green']	C				
3160	2022_04_11_Pano360_Recinto_Bulding_B_C_Outside-CC.jpg	What is the color of the fire hydrant?	FP	IR	"[{""bbox_2d"": [437, 1892, 452, 1918],""label"": ""fire hydrant""}]"	#3160	['A. Green', 'B. Red', 'C. There is no fire hydrant', 'D. Yellow']	D				
3161	360Pano_Machine_room_3-CC.jpg	What color is the telephone?	FP	IR	"[{""bbox_2d"": [328, 1775, 374, 1812],""label"": ""telephone""}]"	#3161	['A. Pale pink', 'B. Bright white', 'C. Glossy black', 'D. Pale red']	A				
3162	360Pano_Machine_room_3-CC.jpg	What color is the telephone?	FP	IR	"[{""bbox_2d"": [328, 1775, 374, 1812],""label"": ""telephone""}]"	#3162	['A. Pale red', 'B. Pale pink', 'C. Bright white', 'D. Glossy black']	B				
3163	360Pano_Machine_room_3-CC.jpg	What color is the telephone?	FP	IR	"[{""bbox_2d"": [328, 1775, 374, 1812],""label"": ""telephone""}]"	#3163	['A. Glossy black', 'B. Pale red', 'C. Pale pink', 'D. Bright white']	C				
3164	360Pano_Machine_room_3-CC.jpg	What color is the telephone?	FP	IR	"[{""bbox_2d"": [328, 1775, 374, 1812],""label"": ""telephone""}]"	#3164	['A. Bright white', 'B. Glossy black', 'C. Pale red', 'D. Pale pink']	D				
3165	Mayall_360_1-CC_78.jpg	What is the color of the vehicle behind the STOP sign?	FP	IR	"[{""bbox_2d"": [624, 1584, 738, 1715],""label"": ""STOP sign""},{""bbox_2d"": [289, 1736, 364, 1805],""label"": ""vehicle behind the STOP sign""}]"	#3165	['A. Blue', 'B. White', 'C. Black', 'D. Red']	A				
3166	Mayall_360_1-CC_78.jpg	What is the color of the vehicle behind the STOP sign?	FP	IR	"[{""bbox_2d"": [624, 1584, 738, 1715],""label"": ""STOP sign""},{""bbox_2d"": [289, 1736, 364, 1805],""label"": ""vehicle behind the STOP sign""}]"	#3166	['A. Red', 'B. Blue', 'C. White', 'D. Black']	B				
3167	Mayall_360_1-CC_78.jpg	What is the color of the vehicle behind the STOP sign?	FP	IR	"[{""bbox_2d"": [624, 1584, 738, 1715],""label"": ""STOP sign""},{""bbox_2d"": [289, 1736, 364, 1805],""label"": ""vehicle behind the STOP sign""}]"	#3167	['A. Black', 'B. Red', 'C. Blue', 'D. White']	C				
3168	Mayall_360_1-CC_78.jpg	What is the color of the vehicle behind the STOP sign?	FP	IR	"[{""bbox_2d"": [624, 1584, 738, 1715],""label"": ""STOP sign""},{""bbox_2d"": [289, 1736, 364, 1805],""label"": ""vehicle behind the STOP sign""}]"	#3168	['A. White', 'B. Black', 'C. Red', 'D. Blue']	D				
3169	Pano360_Tololo_SMARTS_0p9_Telescope_EQ-CC.jpg	What is the color of the tissue box?	FP	IR	"[{""bbox_2d"": [4859, 2430, 4997, 2492],""label"": ""tissue box""}]"	#3169	['A. Green and white', 'B. Blue and white', 'C. White and black', 'D. Red and white']	A				
3170	Pano360_Tololo_SMARTS_0p9_Telescope_EQ-CC.jpg	What is the color of the tissue box?	FP	IR	"[{""bbox_2d"": [4859, 2430, 4997, 2492],""label"": ""tissue box""}]"	#3170	['A. Red and white', 'B. Green and white', 'C. Blue and white', 'D. White and black']	B				
3171	Pano360_Tololo_SMARTS_0p9_Telescope_EQ-CC.jpg	What is the color of the tissue box?	FP	IR	"[{""bbox_2d"": [4859, 2430, 4997, 2492],""label"": ""tissue box""}]"	#3171	['A. White and black', 'B. Red and white', 'C. Green and white', 'D. Blue and white']	C				
3172	Pano360_Tololo_SMARTS_0p9_Telescope_EQ-CC.jpg	What is the color of the tissue box?	FP	IR	"[{""bbox_2d"": [4859, 2430, 4997, 2492],""label"": ""tissue box""}]"	#3172	['A. Blue and white', 'B. White and black', 'C. Red and white', 'D. Green and white']	D				
3173	50808043546_18611cf6fb_o.jpg	What is located at the stairwell access?	FP	IR	"[{""bbox_2d"": [3362, 1945, 3451, 2017], ""label"": ""bicycle""}]"	#3173	['A. A bicycle', 'B. A fire extinguisher', 'C. A display of pastries', 'D. A trash can']	A				
3174	50808043546_18611cf6fb_o.jpg	What is located at the stairwell access?	FP	IR	"[{""bbox_2d"": [3362, 1945, 3451, 2017], ""label"": ""bicycle""}]"	#3174	['A. A trash can', 'B. A bicycle', 'C. A fire extinguisher', 'D. A display of pastries']	B				
3175	50808043546_18611cf6fb_o.jpg	What is located at the stairwell access?	FP	IR	"[{""bbox_2d"": [3362, 1945, 3451, 2017], ""label"": ""bicycle""}]"	#3175	['A. A display of pastries', 'B. A trash can', 'C. A bicycle', 'D. A fire extinguisher']	C				
3176	50808043546_18611cf6fb_o.jpg	What is located at the stairwell access?	FP	IR	"[{""bbox_2d"": [3362, 1945, 3451, 2017], ""label"": ""bicycle""}]"	#3176	['A. A fire extinguisher', 'B. A display of pastries', 'C. A trash can', 'D. A bicycle']	D				
3177	50808043546_18611cf6fb_o.jpg	"How much does the ""Pan de Muerto"" in the orange box cost?"	FP	IR	"[{""bbox_2d"": [4514, 2383, 4776, 2527], ""label"": ""prices for Pan de Muerto on the sign""},{""bbox_2d"": [4344, 2210, 5060, 3014], ""label"": ""PAN DE MUERTO CAJA NARANJA""}]"	#3177	['A. 65 pesos', 'B. 35 pesos', 'C. 100 pesos', 'D. 120 pesos']	A				
3178	50808043546_18611cf6fb_o.jpg	"How much does the ""Pan de Muerto"" in the orange box cost?"	FP	IR	"[{""bbox_2d"": [4514, 2383, 4776, 2527], ""label"": ""prices for Pan de Muerto on the sign""},{""bbox_2d"": [4344, 2210, 5060, 3014], ""label"": ""PAN DE MUERTO CAJA NARANJA""}]"	#3178	['A. 120 pesos', 'B. 65 pesos', 'C. 35 pesos', 'D. 100 pesos']	B				
3179	50808043546_18611cf6fb_o.jpg	"How much does the ""Pan de Muerto"" in the orange box cost?"	FP	IR	"[{""bbox_2d"": [4514, 2383, 4776, 2527], ""label"": ""prices for Pan de Muerto on the sign""},{""bbox_2d"": [4344, 2210, 5060, 3014], ""label"": ""PAN DE MUERTO CAJA NARANJA""}]"	#3179	['A. 100 pesos', 'B. 120 pesos', 'C. 65 pesos', 'D. 35 pesos']	C				
3180	50808043546_18611cf6fb_o.jpg	"How much does the ""Pan de Muerto"" in the orange box cost?"	FP	IR	"[{""bbox_2d"": [4514, 2383, 4776, 2527], ""label"": ""prices for Pan de Muerto on the sign""},{""bbox_2d"": [4344, 2210, 5060, 3014], ""label"": ""PAN DE MUERTO CAJA NARANJA""}]"	#3180	['A. 35 pesos', 'B. 100 pesos', 'C. 120 pesos', 'D. 65 pesos']	D				
3181	50320220063_908c188224_o.jpg	What is advertised for sale on the sign near the main building's entrance?	FP	IR	"[{""bbox_2d"": [3171, 1902, 3276, 2111], ""label"": ""sign""}]"	#3181	['A. Russian baked goods and pastries.', 'B. Handmade wooden crafts.', 'C. Local honey and jams.', 'D. Souvenir postcards and maps.']	A				
3182	50320220063_908c188224_o.jpg	What is advertised for sale on the sign near the main building's entrance?	FP	IR	"[{""bbox_2d"": [3171, 1902, 3276, 2111], ""label"": ""sign""}]"	#3182	['A. Souvenir postcards and maps.', 'B. Russian baked goods and pastries.', 'C. Handmade wooden crafts.', 'D. Local honey and jams.']	B				
3183	50320220063_908c188224_o.jpg	What is advertised for sale on the sign near the main building's entrance?	FP	IR	"[{""bbox_2d"": [3171, 1902, 3276, 2111], ""label"": ""sign""}]"	#3183	['A. Local honey and jams.', 'B. Souvenir postcards and maps.', 'C. Russian baked goods and pastries.', 'D. Handmade wooden crafts.']	C				
3184	50320220063_908c188224_o.jpg	What is advertised for sale on the sign near the main building's entrance?	FP	IR	"[{""bbox_2d"": [3171, 1902, 3276, 2111], ""label"": ""sign""}]"	#3184	['A. Handmade wooden crafts.', 'B. Local honey and jams.', 'C. Souvenir postcards and maps.', 'D. Russian baked goods and pastries.']	D				
3185	51221102233_fa32dd898d_o.jpg	What are located in the distance in the front?	FP	IR	"[{""bbox_2d"": [3468, 1790, 3898, 1871], ""label"": ""strandkorbs""}]"	#3185	['A. strandkorbs', 'B. beach umbrellas', 'C. sun loungers', 'D. folding chairs']	A				
3186	51221102233_fa32dd898d_o.jpg	What are located in the distance in the front?	FP	IR	"[{""bbox_2d"": [3468, 1790, 3898, 1871], ""label"": ""strandkorbs""}]"	#3186	['A. folding chairs', 'B. strandkorbs', 'C. beach umbrellas', 'D. sun loungers']	B				
3187	51221102233_fa32dd898d_o.jpg	What are located in the distance in the front?	FP	IR	"[{""bbox_2d"": [3468, 1790, 3898, 1871], ""label"": ""strandkorbs""}]"	#3187	['A. sun loungers', 'B. folding chairs', 'C. strandkorbs', 'D. beach umbrellas']	C				
3188	51221102233_fa32dd898d_o.jpg	What are located in the distance in the front?	FP	IR	"[{""bbox_2d"": [3468, 1790, 3898, 1871], ""label"": ""strandkorbs""}]"	#3188	['A. beach umbrellas', 'B. sun loungers', 'C. folding chairs', 'D. strandkorbs']	D				
3189	53083962361_1bda1158e0_o.jpg	Where is the small white vessel heading as it makes a U-turn?	FP	IR	"[{""bbox_2d"": [61, 1867, 180, 1897], ""label"": ""small white vessel""}]"	#3189	"[""A. Toward the coast on the viewer's left-hand side."", 'B. Towards the right side of the frame.', 'C. Directly towards the viewer.', 'D. Directly away from the viewer.']"	A				
3190	53083962361_1bda1158e0_o.jpg	Where is the small white vessel heading as it makes a U-turn?	FP	IR	"[{""bbox_2d"": [61, 1867, 180, 1897], ""label"": ""small white vessel""}]"	#3190	"['A. Directly away from the viewer.', ""B. Toward the coast on the viewer's left-hand side."", 'C. Towards the right side of the frame.', 'D. Directly towards the viewer.']"	B				
3191	53083962361_1bda1158e0_o.jpg	Where is the small white vessel heading as it makes a U-turn?	FP	IR	"[{""bbox_2d"": [61, 1867, 180, 1897], ""label"": ""small white vessel""}]"	#3191	"['A. Directly towards the viewer.', 'B. Directly away from the viewer.', ""C. Toward the coast on the viewer's left-hand side."", 'D. Towards the right side of the frame.']"	C				
3192	53083962361_1bda1158e0_o.jpg	Where is the small white vessel heading as it makes a U-turn?	FP	IR	"[{""bbox_2d"": [61, 1867, 180, 1897], ""label"": ""small white vessel""}]"	#3192	"['A. Towards the right side of the frame.', 'B. Directly towards the viewer.', 'C. Directly away from the viewer.', ""D. Toward the coast on the viewer's left-hand side.""]"	D				
3193	54285792205_c563ebf6d6_o.jpg	What type of heavy machinery is being transported on the trailer pulled by the orange truck near the large parking area?	FP	IR	"[{""bbox_2d"": [4399, 2653, 4451, 2691], ""label"": ""A road paver.""}]"	#3193	['A. A road paver.', 'B. A large concrete pump truck.', 'C. A tracked excavator.', 'D. A bulldozer.']	A				
3194	54285792205_c563ebf6d6_o.jpg	What type of heavy machinery is being transported on the trailer pulled by the orange truck near the large parking area?	FP	IR	"[{""bbox_2d"": [4399, 2653, 4451, 2691], ""label"": ""A road paver.""}]"	#3194	['A. A bulldozer.', 'B. A road paver.', 'C. A large concrete pump truck.', 'D. A tracked excavator.']	B				
3195	54285792205_c563ebf6d6_o.jpg	What type of heavy machinery is being transported on the trailer pulled by the orange truck near the large parking area?	FP	IR	"[{""bbox_2d"": [4399, 2653, 4451, 2691], ""label"": ""A road paver.""}]"	#3195	['A. A tracked excavator.', 'B. A bulldozer.', 'C. A road paver.', 'D. A large concrete pump truck.']	C				
3196	54285792205_c563ebf6d6_o.jpg	What type of heavy machinery is being transported on the trailer pulled by the orange truck near the large parking area?	FP	IR	"[{""bbox_2d"": [4399, 2653, 4451, 2691], ""label"": ""A road paver.""}]"	#3196	['A. A large concrete pump truck.', 'B. A tracked excavator.', 'C. A bulldozer.', 'D. A road paver.']	D				
3197	53461485146_989c77de67_o.jpg	What time is displayed on the clock tower of the large building on the left?	FP	IR	"[{""bbox_2d"": [309, 1304, 390, 1376], ""label"": ""clock""}]"	#3197	"[""A. It's approximately 11:25."", ""B. It's approximately 10:25."", ""C. It's approximately 11:05."", ""D. It's approximately 12:25.""]"	A				
3198	53461485146_989c77de67_o.jpg	What time is displayed on the clock tower of the large building on the left?	FP	IR	"[{""bbox_2d"": [309, 1304, 390, 1376], ""label"": ""clock""}]"	#3198	"[""A. It's approximately 12:25."", ""B. It's approximately 11:25."", ""C. It's approximately 10:25."", ""D. It's approximately 11:05.""]"	B				
3199	53461485146_989c77de67_o.jpg	What time is displayed on the clock tower of the large building on the left?	FP	IR	"[{""bbox_2d"": [309, 1304, 390, 1376], ""label"": ""clock""}]"	#3199	"[""A. It's approximately 11:05."", ""B. It's approximately 12:25."", ""C. It's approximately 11:25."", ""D. It's approximately 10:25.""]"	C				
3200	53461485146_989c77de67_o.jpg	What time is displayed on the clock tower of the large building on the left?	FP	IR	"[{""bbox_2d"": [309, 1304, 390, 1376], ""label"": ""clock""}]"	#3200	"[""A. It's approximately 10:25."", ""B. It's approximately 11:05."", ""C. It's approximately 12:25."", ""D. It's approximately 11:25.""]"	D				
3201	50743022821_6a9b9140ed_o.jpg	Where can one get a coffee in this street scene?	FP	IR	"[{""bbox_2d"": [144, 1565, 834, 1935], ""label"": ""coffee shop""}]"	#3201	['A. No way. The coffee shop is closed.', 'B. At Muro', 'C. At Gran Cafe', 'D. At Loewe']	A				
3202	50743022821_6a9b9140ed_o.jpg	Where can one get a coffee in this street scene?	FP	IR	"[{""bbox_2d"": [144, 1565, 834, 1935], ""label"": ""coffee shop""}]"	#3202	['A. At Loewe', 'B. No way. The coffee shop is closed.', 'C. At Muro', 'D. At Gran Cafe']	B				
3203	50743022821_6a9b9140ed_o.jpg	Where can one get a coffee in this street scene?	FP	IR	"[{""bbox_2d"": [144, 1565, 834, 1935], ""label"": ""coffee shop""}]"	#3203	['A. At Gran Cafe', 'B. At Loewe', 'C. No way. The coffee shop is closed.', 'D. At Muro']	C				
